StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,StateAssignedSchoolID,DistrictName,DistrictType,NCESDistrictID,StateAssignedDistrictID,EnrollmentTotal,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,LearningModel,LearningModelGrK5,LearningModelGr68,LearningModelGr912,LearningModelStateCat,LearningModelStateCatGrK5,LearningModelStateCatGr68,LearningModelStateCatGr912,EnrollmentInPerson,EnrollmentHybrid,EnrollmentVirtual,StaffCount,StaffCountInPerson
Texas,TX,School,No,Baird High School,Regular school,480928000387,030903001,Baird ISD,Regular local school district,4809280,30903,124,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,113,0,11,,
Texas,TX,School,No,Baird High School,Regular school,480928000387,030903001,Baird ISD,Regular local school district,4809280,30903,127,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,122,0,5,,
Texas,TX,School,No,Baird Elementary,Regular school,480928006360,030903101,Baird ISD,Regular local school district,4809280,30903,139,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,134,0,5,,
Texas,TX,School,No,Baird Elementary,Regular school,480928006360,030903101,Baird ISD,Regular local school district,4809280,30903,156,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,152,0,4,,
Texas,TX,School,No,Ballinger Elementary,Regular school,480930000388,200901101,Ballinger ISD,Regular local school district,4809300,200901,376,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,258,0,118,,
Texas,TX,School,No,Ballinger Elementary,Regular school,480930000388,200901101,Ballinger ISD,Regular local school district,4809300,200901,374,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,345,0,29,,
Texas,TX,School,No,Ballinger High School,Regular school,480930000389,200901001,Ballinger ISD,Regular local school district,4809300,200901,271,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,204,0,67,,
Texas,TX,School,No,Ballinger High School,Regular school,480930000389,200901001,Ballinger ISD,Regular local school district,4809300,200901,263,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,235,0,28,,
Texas,TX,School,No,Ballinger Junior High,Regular school,480930000390,200901041,Ballinger ISD,Regular local school district,4809300,200901,203,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,179,0,24,,
Texas,TX,School,No,Ballinger Junior High,Regular school,480930000390,200901041,Ballinger ISD,Regular local school district,4809300,200901,199,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,182,0,17,,
Texas,TX,School,No,Fairview Accelerated,Other/alternative school,480930011322,200901003,Ballinger ISD,Regular local school district,4809300,200901,2,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,2,0,0,,
Texas,TX,School,No,Fairview Accelerated,Other/alternative school,480930011322,200901003,Ballinger ISD,Regular local school district,4809300,200901,6,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,6,0,0,,
Texas,TX,School,No,Balmorhea School,Regular school,480933000392,195902001,Balmorhea ISD,Regular local school district,4809330,195902,150,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,136,0,14,,
Texas,TX,School,No,Balmorhea School,Regular school,480933000392,195902001,Balmorhea ISD,Regular local school district,4809330,195902,149,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,144,0,5,,
Texas,TX,School,No,Alkek Elementary,Regular school,480936000394,010902101,Bandera ISD,Regular local school district,4809360,10902,561,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,490,0,71,,
Texas,TX,School,No,Alkek Elementary,Regular school,480936000394,010902101,Bandera ISD,Regular local school district,4809360,10902,515,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,454,0,61,,
Texas,TX,School,No,Bandera High School,Regular school,480936000395,010902001,Bandera ISD,Regular local school district,4809360,10902,659,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,569,0,90,,
Texas,TX,School,No,Bandera High School,Regular school,480936000395,010902001,Bandera ISD,Regular local school district,4809360,10902,655,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,542,0,113,,
Texas,TX,School,No,Bandera Middle,Regular school,480936000396,010902041,Bandera ISD,Regular local school district,4809360,10902,537,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,484,0,53,,
Texas,TX,School,No,Bandera Middle,Regular school,480936000396,010902041,Bandera ISD,Regular local school district,4809360,10902,531,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,494,0,37,,
Texas,TX,School,No,Hill Country Elementary,Regular school,480936005863,010902102,Bandera ISD,Regular local school district,4809360,10902,459,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,416,0,43,,
Texas,TX,School,No,Hill Country Elementary,Regular school,480936005863,010902102,Bandera ISD,Regular local school district,4809360,10902,454,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,419,0,35,,
Texas,TX,School,No,J B Stephens Elementary,Regular school,480939000397,025901101,Bangs ISD,Regular local school district,4809390,25901,322,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,309,0,13,,
Texas,TX,School,No,J B Stephens Elementary,Regular school,480939000397,025901101,Bangs ISD,Regular local school district,4809390,25901,325,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,316,0,9,,
Texas,TX,School,No,Bangs High School,Regular school,480939000398,025901001,Bangs ISD,Regular local school district,4809390,25901,255,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,245,0,10,,
Texas,TX,School,No,Bangs High School,Regular school,480939000398,025901001,Bangs ISD,Regular local school district,4809390,25901,251,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,245,0,6,,
Texas,TX,School,No,Bangs Middle,Regular school,480939005402,025901041,Bangs ISD,Regular local school district,4809390,25901,259,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,248,0,11,,
Texas,TX,School,No,Bangs Middle,Regular school,480939005402,025901041,Bangs ISD,Regular local school district,4809390,25901,246,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,241,0,5,,
Texas,TX,School,No,Banquete Elementary,Regular school,480941000399,178913101,Banquete ISD,Regular local school district,4809410,178913,366,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,222,0,144,,
Texas,TX,School,No,Banquete Elementary,Regular school,480941000399,178913101,Banquete ISD,Regular local school district,4809410,178913,375,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,268,0,107,,
Texas,TX,School,No,Banquete High School,Regular school,480941000400,178913001,Banquete ISD,Regular local school district,4809410,178913,270,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,157,0,113,,
Texas,TX,School,No,Banquete High School,Regular school,480941000400,178913001,Banquete ISD,Regular local school district,4809410,178913,273,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,118,0,155,,
Texas,TX,School,No,Banquete Junior High,Regular school,480941000401,178913041,Banquete ISD,Regular local school district,4809410,178913,211,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,133,0,78,,
Texas,TX,School,No,Banquete Junior High,Regular school,480941000401,178913041,Banquete ISD,Regular local school district,4809410,178913,218,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,131,0,87,,
Texas,TX,School,No,Barbers Hill High School,Regular school,480945000403,036902001,Barbers Hill ISD,Regular local school district,4809450,36902,1781,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,1580,0,201,,
Texas,TX,School,No,Barbers Hill High School,Regular school,480945000403,036902001,Barbers Hill ISD,Regular local school district,4809450,36902,1762,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,1755,0,7,,
Texas,TX,School,No,Alternative School,Other/alternative school,480945011547,036902005,Barbers Hill ISD,Regular local school district,4809450,36902,11,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,11,0,0,,
Texas,TX,School,No,Alternative School,Other/alternative school,480945011547,036902005,Barbers Hill ISD,Regular local school district,4809450,36902,18,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,18,0,0,,
Texas,TX,School,No,Barbers Hill Elementary South,Regular school,480945012919,036902105,Barbers Hill ISD,Regular local school district,4809450,36902,1006,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,949,0,57,,
Texas,TX,School,No,Barbers Hill Elementary South,Regular school,480945012919,036902105,Barbers Hill ISD,Regular local school district,4809450,36902,1018,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,1016,0,2,,
Texas,TX,School,No,Barbers Hill Elementary North,Regular school,480945012941,036902104,Barbers Hill ISD,Regular local school district,4809450,36902,922,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,834,0,88,,
Texas,TX,School,No,Barbers Hill Elementary North,Regular school,480945012941,036902104,Barbers Hill ISD,Regular local school district,4809450,36902,908,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,904,0,4,,
Texas,TX,School,No,Barbers Hill Middle South,Regular school,480945012964,036902043,Barbers Hill ISD,Regular local school district,4809450,36902,807,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,741,0,66,,
Texas,TX,School,No,Barbers Hill Middle South,Regular school,480945012964,036902043,Barbers Hill ISD,Regular local school district,4809450,36902,799,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,796,0,3,,
Texas,TX,School,No,Barbers Hill Middle North,Regular school,480945013042,036902042,Barbers Hill ISD,Regular local school district,4809450,36902,710,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,658,0,52,,
Texas,TX,School,No,Barbers Hill Middle North,Regular school,480945013042,036902042,Barbers Hill ISD,Regular local school district,4809450,36902,712,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,711,0,1,,
Texas,TX,School,No,Highpoint,Other/alternative school,480945013300,036902006,Barbers Hill ISD,Regular local school district,4809450,36902,1,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,1,0,0,,
Texas,TX,School,No,Highpoint,Other/alternative school,480945013300,036902006,Barbers Hill ISD,Regular local school district,4809450,36902,1,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,1,0,0,,
Texas,TX,School,No,Bartlett Schools,Regular school,480954000406,014902001,Bartlett ISD,Regular local school district,4809540,14902,380,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,348,0,32,,
Texas,TX,School,No,Bartlett Schools,Regular school,480954000406,014902001,Bartlett ISD,Regular local school district,4809540,14902,386,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,341,0,45,,
Texas,TX,School,No,Emile Elementary,Regular school,480957000408,011901101,Bastrop ISD,Regular local school district,4809570,11901,749,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,494,0,255,,
Texas,TX,School,No,Emile Elementary,Regular school,480957000408,011901101,Bastrop ISD,Regular local school district,4809570,11901,758,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,554,0,204,,
Texas,TX,School,No,Bastrop High School,Regular school,480957000409,011901001,Bastrop ISD,Regular local school district,4809570,11901,1504,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,922,0,582,,
Texas,TX,School,No,Bastrop High School,Regular school,480957000409,011901001,Bastrop ISD,Regular local school district,4809570,11901,1459,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,931,0,528,,
Texas,TX,School,No,Bastrop Middle,Regular school,480957000410,011901041,Bastrop ISD,Regular local school district,4809570,11901,862,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,524,0,338,,
Texas,TX,School,No,Bastrop Middle,Regular school,480957000410,011901041,Bastrop ISD,Regular local school district,4809570,11901,861,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,598,0,263,,
Texas,TX,School,No,Mina Elementary,Regular school,480957000411,011901102,Bastrop ISD,Regular local school district,4809570,11901,663,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,476,0,187,,
Texas,TX,School,No,Mina Elementary,Regular school,480957000411,011901102,Bastrop ISD,Regular local school district,4809570,11901,678,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,526,0,152,,
Texas,TX,School,No,Cedar Creek Elementary,Regular school,480957002476,011901103,Bastrop ISD,Regular local school district,4809570,11901,840,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,493,0,347,,
Texas,TX,School,No,Cedar Creek Elementary,Regular school,480957002476,011901103,Bastrop ISD,Regular local school district,4809570,11901,844,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,577,0,267,,
Texas,TX,School,No,Bastrop Int,Regular school,480957005709,011901104,Bastrop ISD,Regular local school district,4809570,11901,801,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,505,0,296,,
Texas,TX,School,No,Bastrop Int,Regular school,480957005709,011901104,Bastrop ISD,Regular local school district,4809570,11901,819,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,575,0,244,,
Texas,TX,School,No,Cedar Creek Middle,Regular school,480957008692,011901106,Bastrop ISD,Regular local school district,4809570,11901,983,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,531,0,452,,
Texas,TX,School,No,Cedar Creek Middle,Regular school,480957008692,011901106,Bastrop ISD,Regular local school district,4809570,11901,981,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,646,0,335,,
Texas,TX,School,No,Red Rock Elementary,Regular school,480957008693,011901107,Bastrop ISD,Regular local school district,4809570,11901,630,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,418,0,212,,
Texas,TX,School,No,Red Rock Elementary,Regular school,480957008693,011901107,Bastrop ISD,Regular local school district,4809570,11901,648,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,476,0,172,,
Texas,TX,School,No,Cedar Creek Int,Regular school,480957009484,011901108,Bastrop ISD,Regular local school district,4809570,11901,920,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,524,0,396,,
Texas,TX,School,No,Cedar Creek Int,Regular school,480957009484,011901108,Bastrop ISD,Regular local school district,4809570,11901,939,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,535,0,404,,
Texas,TX,School,No,Bluebonnet Elementary,Regular school,480957010390,011901109,Bastrop ISD,Regular local school district,4809570,11901,717,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,528,0,189,,
Texas,TX,School,No,Bluebonnet Elementary,Regular school,480957010390,011901109,Bastrop ISD,Regular local school district,4809570,11901,716,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,559,0,157,,
Texas,TX,School,No,Lost Pines Elementary,Regular school,480957010391,011901110,Bastrop ISD,Regular local school district,4809570,11901,643,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,475,0,168,,
Texas,TX,School,No,Lost Pines Elementary,Regular school,480957010391,011901110,Bastrop ISD,Regular local school district,4809570,11901,637,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,500,0,137,,
Texas,TX,School,No,Cedar Creek High School,Regular school,480957012272,011901002,Bastrop ISD,Regular local school district,4809570,11901,1754,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,1027,0,727,,
Texas,TX,School,No,Cedar Creek High School,Regular school,480957012272,011901002,Bastrop ISD,Regular local school district,4809570,11901,1711,Bi-annually,1/1/21,6/1/21,Virtual,,,,,,,,0,0,1711,,
Texas,TX,School,No,Colorado River Collegiate Academy,Regular school,480957013111,011901005,Bastrop ISD,Regular local school district,4809570,11901,235,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,107,0,128,,
Texas,TX,School,No,Colorado River Collegiate Academy,Regular school,480957013111,011901005,Bastrop ISD,Regular local school district,4809570,11901,223,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,89,0,134,,
Texas,TX,School,No,Genesis High School,Other/alternative school,480957021082,011901022,Bastrop ISD,Regular local school district,4809570,11901,140,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,31,0,109,,
Texas,TX,School,No,Genesis High School,Other/alternative school,480957021082,011901022,Bastrop ISD,Regular local school district,4809570,11901,149,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,31,0,118,,
Texas,TX,School,No,Bay City High School,Regular school,480963000412,158901001,Bay City ISD,Regular local school district,4809630,158901,994,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,801,0,193,,
Texas,TX,School,No,Bay City High School,Regular school,480963000412,158901001,Bay City ISD,Regular local school district,4809630,158901,968,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,870,0,98,,
Texas,TX,School,No,Bay City Junior High,Regular school,480963000413,158901041,Bay City ISD,Regular local school district,4809630,158901,848,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,545,0,303,,
Texas,TX,School,No,Bay City Junior High,Regular school,480963000413,158901041,Bay City ISD,Regular local school district,4809630,158901,839,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,748,0,91,,
Texas,TX,School,No,Cherry Elementary,Regular school,480963000414,158901101,Bay City ISD,Regular local school district,4809630,158901,410,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,340,0,70,,
Texas,TX,School,No,Cherry Elementary,Regular school,480963000414,158901101,Bay City ISD,Regular local school district,4809630,158901,411,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,369,0,42,,
Texas,TX,School,No,Tenie Holmes Elementary,Regular school,480963000415,158901102,Bay City ISD,Regular local school district,4809630,158901,783,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,632,0,151,,
Texas,TX,School,No,Tenie Holmes Elementary,Regular school,480963000415,158901102,Bay City ISD,Regular local school district,4809630,158901,762,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,664,0,98,,
Texas,TX,School,No,Roberts Elementary,Regular school,480963000418,158901104,Bay City ISD,Regular local school district,4809630,158901,522,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,429,0,93,,
Texas,TX,School,No,Roberts Elementary,Regular school,480963000418,158901104,Bay City ISD,Regular local school district,4809630,158901,517,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,467,0,50,,
Texas,TX,School,No,Amelia Elementary,Regular school,480967004631,123910101,Beaumont ISD,Regular local school district,4809670,123910,554,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,333,0,221,,
Texas,TX,School,No,Amelia Elementary,Regular school,480967004631,123910101,Beaumont ISD,Regular local school district,4809670,123910,557,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,298,0,259,,
