,schoolcode,totalenroll,whiteenroll,blackenroll,hispanicenroll,lowincomeenroll,attendance,mobility,dropout,graduation,classsize,retention,year,School Mode Score,Charter,DistrictName,SchoolName,SchoolType,EnrollmentTotal
916,320463070160001,1959.0,68.8,10.7,12.9,41.9,92.7,9.2,2.1,91.9,25.2,87.9,2019,0.0,No,Bradley Bourbonnais CHSD 307,Bradley-Bourbonnais C High School,Regular school,1808
917,320463070160001,2032.0,70.8,11.0,11.6,42.6,90.9,6.4,0.8,93.8,24.0,87.1,2018,0.0,No,Bradley Bourbonnais CHSD 307,Bradley-Bourbonnais C High School,Regular school,1808
918,330362350260001,220.0,94.1,0.0,0.0,50.5,89.8,11.2,1.3,72.7,14.7,94.1,2021,0.3636363636363636,No,West Central CUSD 235,West Central High School,Regular school,220
919,330362350260001,232.0,93.5,0.4,1.7,50.4,89.8,12.1,6.5,74.3,14.6,83.0,2019,0.3636363636363636,No,West Central CUSD 235,West Central High School,Regular school,220
920,330362350260001,241.0,92.1,0.0,0.0,51.0,89.7,8.5,0.8,82.0,12.0,83.0,2018,0.3636363636363636,No,West Central CUSD 235,West Central High School,Regular school,220
921,330482020260001,330.0,94.2,0.0,0.0,35.8,94.1,11.5,3.0,85.0,15.1,89.1,2021,0.3181818181818182,No,Knoxville CUSD 202,Knoxville Sr High School,Regular school,325
922,330482020260001,369.0,93.5,0.3,2.4,40.1,95.3,10.4,5.5,87.3,16.0,93.0,2019,0.3181818181818182,No,Knoxville CUSD 202,Knoxville Sr High School,Regular school,325
923,330482020260001,386.0,90.7,0.0,4.1,37.0,93.9,5.9,2.6,88.0,18.0,91.4,2018,0.3181818181818182,No,Knoxville CUSD 202,Knoxville Sr High School,Regular school,325
924,330482050260023,1245.0,60.6,13.2,14.7,62.1,79.9,19.0,8.1,79.9,21.4,90.8,2021,0.5909090909090908,No,Galesburg CUSD 205,Galesburg High School,Regular school,1200
925,330482050260023,1254.0,65.6,11.9,12.5,53.3,91.0,18.5,6.2,74.3,21.5,85.4,2019,0.5909090909090908,No,Galesburg CUSD 205,Galesburg High School,Regular school,1200
926,330482050260023,1271.0,65.9,11.3,12.7,53.0,91.0,18.0,3.1,85.4,13.0,84.5,2018,0.5909090909090908,No,Galesburg CUSD 205,Galesburg High School,Regular school,1200
927,330482100260001,89.0,93.3,0.0,0.0,28.1,96.2,7.9,1.2,90.0,8.0,100.0,2021,0.5454545454545454,No,Williamsfield CUSD 210,Williamsfield High School,Regular school,87
928,330482100260001,73.0,94.5,1.4,2.7,34.2,94.2,32.4,2.5,94.1,7.5,100.0,2019,0.5454545454545454,No,Williamsfield CUSD 210,Williamsfield High School,Regular school,87
929,330482100260001,79.0,97.5,0.0,0.0,34.2,92.2,14.6,1.3,92.3,9.0,70.6,2018,0.5454545454545454,No,Williamsfield CUSD 210,Williamsfield High School,Regular school,87
930,330482760260001,267.0,90.3,0.0,5.2,49.8,94.4,12.9,4.9,84.1,13.7,73.1,2021,0.4545454545454545,No,Abingdon-Avon CUSD 276,Abingdon-Avon High Sch,Regular school,264
931,330482760260001,263.0,93.2,0.4,3.8,44.9,92.3,11.5,5.6,82.3,16.1,74.1,2019,0.4545454545454545,No,Abingdon-Avon CUSD 276,Abingdon-Avon High Sch,Regular school,264
932,330482760260001,245.0,92.7,0.0,0.0,41.2,93.5,14.5,2.0,89.6,15.0,75.0,2018,0.4545454545454545,No,Abingdon-Avon CUSD 276,Abingdon-Avon High Sch,Regular school,264
933,330664040260001,375.0,94.4,0.0,0.0,33.3,90.0,7.4,4.0,87.5,14.6,91.1,2021,0.2727272727272727,No,Mercer County School District 404,Mercer County High School,Regular school,375
934,330664040260001,368.0,92.9,0.3,2.4,34.8,94.7,8.1,3.9,92.7,17.8,91.5,2019,0.2727272727272727,No,Mercer County School District 404,Mercer County High School,Regular school,375
935,330664040260001,396.0,92.7,0.0,0.0,39.6,94.0,6.5,0.8,87.4,18.0,92.9,2018,0.2727272727272727,No,Mercer County School District 404,Mercer County High School,Regular school,375
936,330942380260001,505.0,58.8,2.8,31.3,99.6,89.4,9.1,3.4,85.4,17.2,90.3,2021,0.4545454545454545,No,Monmouth-Roseville CUSD 238,Monmouth-Roseville High Sch,Regular school,505
937,330942380260001,509.0,59.5,3.9,27.5,45.2,92.7,8.9,3.9,90.2,17.7,87.1,2019,0.4545454545454545,No,Monmouth-Roseville CUSD 238,Monmouth-Roseville High Sch,Regular school,505
938,330942380260001,530.0,60.6,4.5,24.5,50.4,92.9,7.7,1.3,93.6,15.0,82.4,2018,0.4545454545454545,No,Monmouth-Roseville CUSD 238,Monmouth-Roseville High Sch,Regular school,505
939,340490600260022,4436.0,2.8,12.1,81.2,61.2,74.6,7.6,3.8,73.8,22.9,86.8,2021,0.8181818181818182,No,Waukegan CUSD 60,Waukegan High School,Regular school,4374
940,340490600260022,4606.0,3.4,12.2,80.2,58.6,85.9,16.1,7.8,72.8,22.7,84.9,2019,0.8181818181818182,No,Waukegan CUSD 60,Waukegan High School,Regular school,4374
941,340490600260022,4609.0,3.5,13.0,79.2,63.5,89.9,12.0,2.1,72.3,23.0,84.2,2018,0.8181818181818182,No,Waukegan CUSD 60,Waukegan High School,Regular school,4374
942,340490950260001,1784.0,78.8,1.2,7.9,10.5,95.9,2.1,0.6,96.5,13.9,94.5,2021,0.5454545454545454,No,Lake Zurich CUSD 95,Lake Zurich High School,Regular school,1751
943,340490950260001,1819.0,80.6,1.4,7.3,10.7,93.9,2.7,0.9,96.3,24.4,94.1,2019,0.5454545454545454,No,Lake Zurich CUSD 95,Lake Zurich High School,Regular school,1751
944,340490950260001,1868.0,82.2,1.0,7.0,10.9,93.9,2.5,0.4,96.3,21.0,94.4,2018,0.5454545454545454,No,Lake Zurich CUSD 95,Lake Zurich High School,Regular school,1751
945,340491130170001,1519.0,85.8,0.8,5.8,3.4,96.7,2.5,1.1,97.1,0.0,95.0,2021,0.6363636363636364,No,Twp HSD 113,Deerfield High School,Regular school,1517
946,340491130170001,1634.0,87.1,0.7,5.0,3.9,95.3,2.0,0.5,97.9,23.1,96.6,2019,0.6363636363636364,No,Twp HSD 113,Deerfield High School,Regular school,1517
947,340491130170001,1622.0,88.1,0.0,4.5,3.1,96.1,1.1,0.0,96.8,17.0,96.3,2018,0.6363636363636364,No,Twp HSD 113,Deerfield High School,Regular school,1517
948,340491130170002,1784.0,64.7,2.5,26.2,4.9,95.2,3.0,1.3,92.5,0.0,95.1,2021,0.6363636363636364,No,Twp HSD 113,Highland Park High School,Regular school,1767
949,340491130170002,1978.0,69.0,2.4,22.9,13.9,94.1,2.6,0.9,90.9,22.4,95.4,2019,0.6363636363636364,No,Twp HSD 113,Highland Park High School,Regular school,1767
950,340491130170002,1995.0,69.7,2.5,22.6,14.4,95.1,2.6,0.4,94.1,16.0,94.9,2018,0.6363636363636364,No,Twp HSD 113,Highland Park High School,Regular school,1767
951,340491150160001,1489.0,79.9,1.3,9.6,2.9,97.9,2.5,0.1,97.2,19.6,97.3,2021,0.6363636363636364,No,Lake Forest CHSD 115,Lake Forest High School,Regular school,1474
952,340491150160001,1585.0,84.8,1.1,6.5,1.2,94.1,1.5,0.9,99.2,25.8,94.1,2019,0.6363636363636364,No,Lake Forest CHSD 115,Lake Forest High School,Regular school,1474
953,340491150160001,1611.0,86.6,0.0,6.1,2.0,92.8,2.1,0.1,96.9,19.0,93.8,2018,0.6363636363636364,No,Lake Forest CHSD 115,Lake Forest High School,Regular school,1474
954,340491160260006,2206.0,11.2,7.3,78.2,51.5,95.1,6.2,1.6,89.8,22.3,92.8,2021,0.8181818181818182,No,Round Lake CUSD 116,Round Lake Senior High School,Regular school,2138
955,340491160260006,2219.0,13.2,6.9,76.0,71.2,92.2,7.9,4.3,89.2,23.3,89.0,2019,0.8181818181818182,No,Round Lake CUSD 116,Round Lake Senior High School,Regular school,2138
956,340491160260006,2158.0,13.4,6.4,76.2,63.0,91.5,5.9,2.1,88.0,13.0,87.2,2018,0.8181818181818182,No,Round Lake CUSD 116,Round Lake Senior High School,Regular school,2138
957,340491170160001,1313.0,77.4,2.6,14.2,11.4,93.0,4.4,1.4,93.3,21.6,90.4,2021,0.6363636363636364,No,CHSD 117,Antioch Comm High School,Regular school,1278
958,340491170160001,1339.0,77.1,2.4,13.0,17.1,93.7,5.4,1.6,95.4,22.7,87.0,2019,0.6363636363636364,No,CHSD 117,Antioch Comm High School,Regular school,1278
959,340491170160001,1327.0,78.4,2.8,12.6,18.7,93.4,3.7,0.5,96.1,20.0,87.7,2018,0.6363636363636364,No,CHSD 117,Antioch Comm High School,Regular school,1278
960,340491170160002,1272.0,78.7,2.9,11.3,10.9,90.5,3.6,0.5,94.9,22.1,90.1,2021,0.6363636363636364,No,CHSD 117,Lakes Community High School,Regular school,1246
961,340491170160002,1338.0,79.2,1.7,11.5,12.0,94.0,4.1,0.7,96.3,22.7,84.3,2019,0.6363636363636364,No,CHSD 117,Lakes Community High School,Regular school,1246
962,340491170160002,1359.0,79.7,2.1,11.4,14.5,93.7,3.2,0.4,97.6,23.0,83.8,2018,0.6363636363636364,No,CHSD 117,Lakes Community High School,Regular school,1246
963,340491180260005,1382.0,58.7,1.7,31.8,28.5,93.7,3.2,1.8,87.2,23.1,84.8,2021,0.7272727272727272,No,Wauconda CUSD 118,Wauconda High School,Regular school,1341
964,340491180260005,1369.0,60.0,2.0,30.6,37.8,93.9,5.4,2.8,87.1,26.5,86.4,2019,0.7272727272727272,No,Wauconda CUSD 118,Wauconda High School,Regular school,1341
965,340491180260005,1355.0,62.3,2.0,29.0,32.5,94.8,5.8,1.7,87.8,20.0,88.1,2018,0.7272727272727272,No,Wauconda CUSD 118,Wauconda High School,Regular school,1341
966,340491200130001,2034.0,40.4,2.1,45.5,25.2,98.0,2.1,1.6,91.3,24.5,95.8,2021,0.4545454545454545,No,Mundelein Cons HSD 120,Mundelein Cons High School,Regular school,1980
967,340491200130001,2026.0,41.3,1.7,45.4,29.4,95.6,5.6,3.6,86.4,25.0,93.8,2019,0.4545454545454545,No,Mundelein Cons HSD 120,Mundelein Cons High School,Regular school,1980
968,340491200130001,1978.0,42.1,1.9,45.2,30.1,96.4,4.4,0.2,89.9,21.0,90.8,2018,0.4545454545454545,No,Mundelein Cons HSD 120,Mundelein Cons High School,Regular school,1980
969,340491210170001,3742.0,38.3,10.4,35.3,17.1,90.3,5.7,1.3,93.4,23.6,92.1,2021,0.6818181818181819,No,Warren Twp HSD 121,Warren Township High School,Regular school,3611
970,340491210170001,3911.0,39.2,9.5,32.2,16.5,93.5,10.3,2.0,93.1,23.3,93.7,2019,0.6818181818181819,No,Warren Twp HSD 121,Warren Township High School,Regular school,3611
971,340491210170001,4026.0,43.8,9.9,30.3,16.5,94.6,8.0,0.4,94.4,20.0,94.8,2018,0.6818181818181819,No,Warren Twp HSD 121,Warren Township High School,Regular school,3611
972,340491240160001,1751.0,59.4,4.4,27.6,31.7,91.7,5.4,1.7,89.0,18.9,94.4,2021,0.5000000000000001,No,Grant CHSD 124,Grant Community High School,Regular school,1705
973,340491240160001,1808.0,61.9,4.4,25.2,32.7,94.3,6.3,3.4,89.8,20.4,90.8,2019,0.5000000000000001,No,Grant CHSD 124,Grant Community High School,Regular school,1705
974,340491240160001,1796.0,62.2,3.8,24.8,34.0,94.0,5.4,1.8,89.9,21.0,90.1,2018,0.5000000000000001,No,Grant CHSD 124,Grant Community High School,Regular school,1705
975,340491250130001,4275.0,51.5,1.9,8.1,4.7,95.1,2.7,0.3,97.5,23.2,95.0,2021,0.6818181818181819,No,Adlai E Stevenson HSD 125,Adlai E Stevenson High School,Regular school,4240
976,340491250130001,4261.0,54.7,2.0,8.1,5.3,95.8,3.1,1.6,97.9,23.5,92.5,2019,0.6818181818181819,No,Adlai E Stevenson HSD 125,Adlai E Stevenson High School,Regular school,4240
977,340491250130001,4185.0,56.9,1.9,8.0,4.9,95.6,2.9,0.2,96.9,20.0,91.6,2018,0.6818181818181819,No,Adlai E Stevenson HSD 125,Adlai E Stevenson High School,Regular school,4240
978,340491260170001,2158.0,15.8,26.8,50.7,60.5,88.3,9.4,7.2,80.5,19.8,87.9,2021,1.0,No,Zion-Benton Twp HSD 126,Zion-Benton Twnshp Hi Sch,Regular school,2099
979,340491260170001,2207.0,18.0,26.4,47.3,57.0,90.5,15.2,7.1,78.9,21.7,88.8,2019,1.0,No,Zion-Benton Twp HSD 126,Zion-Benton Twnshp Hi Sch,Regular school,2099
980,340491260170001,2235.0,22.1,26.4,44.6,62.1,90.6,11.8,4.9,81.9,19.0,89.4,2018,1.0,No,Zion-Benton Twp HSD 126,Zion-Benton Twnshp Hi Sch,Regular school,2099
981,340491260170002,373.0,16.4,28.7,49.6,49.9,94.5,6.3,2.7,91.6,16.6,89.3,2021,1.0,No,Zion-Benton Twp HSD 126,New Tech High - Zion-Benton East,Regular school,364
982,340491260170002,350.0,26.3,24.9,43.4,46.6,94.9,6.2,5.4,84.9,13.3,89.3,2019,1.0,No,Zion-Benton Twp HSD 126,New Tech High - Zion-Benton East,Regular school,364
983,340491260170002,341.0,32.3,22.6,39.6,50.4,94.3,7.0,1.8,87.7,20.0,90.7,2018,1.0,No,Zion-Benton Twp HSD 126,New Tech High - Zion-Benton East,Regular school,364
984,340491270160001,1335.0,58.4,5.1,22.9,8.8,92.6,3.7,1.4,92.4,22.0,91.4,2021,0.6818181818181819,No,Grayslake CHSD 127,Grayslake Central High School,Regular school,1313
985,340491270160001,1335.0,59.3,4.1,21.5,10.7,94.5,4.5,1.6,95.3,21.7,91.9,2019,0.6818181818181819,No,Grayslake CHSD 127,Grayslake Central High School,Regular school,1313
986,340491270160001,1353.0,61.2,3.8,21.4,10.6,93.9,3.5,0.2,97.1,21.0,92.1,2018,0.6818181818181819,No,Grayslake CHSD 127,Grayslake Central High School,Regular school,1313
987,340491270160002,1313.0,56.1,4.4,29.1,14.0,93.7,3.8,1.3,94.4,20.9,90.7,2021,0.6818181818181819,No,Grayslake CHSD 127,Grayslake North High School,Regular school,1278
988,340491270160002,1457.0,60.8,3.4,25.9,12.6,93.7,4.4,1.3,96.1,22.5,94.2,2019,0.6818181818181819,No,Grayslake CHSD 127,Grayslake North High School,Regular school,1278
989,340491270160002,1476.0,63.4,3.0,24.1,11.0,93.8,3.2,0.1,96.9,21.0,92.3,2018,0.6818181818181819,No,Grayslake CHSD 127,Grayslake North High School,Regular school,1278
990,340491280160002,1769.0,77.6,1.4,8.6,3.6,98.0,1.4,0.7,95.9,21.9,95.3,2021,0.7272727272727272,No,CHSD 128,Libertyville High School,Regular school,1757
991,340491280160002,1857.0,80.7,1.5,7.4,4.7,96.4,2.2,0.3,96.2,23.0,94.6,2019,0.7272727272727272,No,CHSD 128,Libertyville High School,Regular school,1757
992,340491280160002,1917.0,81.5,1.4,7.1,4.7,94.9,2.3,0.1,97.2,22.0,94.3,2018,0.7272727272727272,No,CHSD 128,Libertyville High School,Regular school,1757
993,340491280160004,1541.0,57.5,2.5,14.7,11.3,97.5,2.8,0.8,95.1,22.0,92.5,2021,0.6363636363636364,No,CHSD 128,Vernon Hills High School,Regular school,1534
994,340491280160004,1459.0,59.4,2.5,14.1,10.5,96.4,3.2,1.1,95.6,21.9,91.4,2019,0.6363636363636364,No,CHSD 128,Vernon Hills High School,Regular school,1534
995,340491280160004,1400.0,59.4,3.1,14.4,11.7,95.4,2.5,0.2,98.2,22.0,94.1,2018,0.6363636363636364,No,CHSD 128,Vernon Hills High School,Regular school,1534
996,340491870260001,734.0,1.5,30.0,62.8,99.5,83.3,12.0,5.6,72.6,21.0,77.1,2021,0.6818181818181819,No,North Chicago SD 187,North Chicago Community High Sch,Regular school,723
997,340491870260001,757.0,1.5,32.2,62.5,98.9,80.9,17.8,13.3,66.8,22.2,74.7,2019,0.6818181818181819,No,North Chicago SD 187,North Chicago Community High Sch,Regular school,723
998,340491870260001,741.0,1.5,33.3,62.6,99.5,83.1,14.9,1.6,56.2,19.0,68.8,2018,0.6818181818181819,No,North Chicago SD 187,North Chicago Community High Sch,Regular school,723
999,340492200260004,2830.0,60.7,2.0,17.2,18.8,96.8,2.5,1.2,95.2,22.3,92.8,2021,0.4545454545454545,No,Barrington CUSD 220,Barrington High School,Regular school,2828
1000,340492200260004,2920.0,64.5,1.0,17.1,18.3,97.2,3.4,0.9,96.8,23.8,92.2,2019,0.4545454545454545,No,Barrington CUSD 220,Barrington High School,Regular school,2828
1001,340492200260004,2954.0,66.0,1.0,16.9,18.3,92.0,2.9,0.2,97.3,23.0,91.9,2018,0.4545454545454545,No,Barrington CUSD 220,Barrington High School,Regular school,2828
1002,350500010260001,63.0,88.9,0.0,0.0,41.3,90.5,20.4,3.1,100.0,9.1,90.5,2021,0.409090909090909,No,Leland CUSD 1,Leland High School,Regular school,50
1003,350500010260001,71.0,80.3,0.0,19.7,45.1,94.0,12.7,2.4,87.5,11.5,86.4,2019,0.409090909090909,No,Leland CUSD 1,Leland High School,Regular school,50
1004,350500010260001,81.0,82.7,0.0,17.3,48.1,90.9,8.2,0.0,89.5,14.0,90.9,2018,0.409090909090909,No,Leland CUSD 1,Leland High School,Regular school,50
1005,350500020260001,202.0,87.1,0.0,8.4,30.7,94.4,7.2,3.4,90.5,13.3,81.6,2021,0.2272727272727272,No,Serena CUSD 2,Serena High School,Regular school,186
1006,350500020260001,210.0,88.1,0.5,9.5,29.0,94.8,7.5,2.7,93.1,15.2,75.0,2019,0.2272727272727272,No,Serena CUSD 2,Serena High School,Regular school,186
1007,350500020260001,225.0,84.0,0.0,10.7,27.6,94.7,4.9,1.3,88.5,14.0,84.0,2018,0.2272727272727272,No,Serena CUSD 2,Serena High School,Regular school,186
1008,350500090260001,127.0,85.0,0.0,13.4,36.2,92.9,5.1,2.5,87.5,12.1,86.1,2021,0.409090909090909,No,Earlville CUSD 9,Earlville Jr/Sr High School,Regular school,112
1009,350500090260001,133.0,86.5,0.8,10.5,33.8,93.1,8.8,1.4,94.3,14.4,59.0,2019,0.409090909090909,No,Earlville CUSD 9,Earlville Jr/Sr High School,Regular school,112
1010,350500090260001,134.0,84.3,0.0,11.9,28.4,93.3,8.6,3.7,89.5,10.0,68.3,2018,0.409090909090909,No,Earlville CUSD 9,Earlville Jr/Sr High School,Regular school,112
1011,350500400170001,818.0,69.3,4.6,18.6,44.7,89.2,8.5,4.7,79.9,17.3,95.9,2021,0.4090909090909091,No,Streator Twp HSD 40,Streator Twp High School,Regular school,818
1012,350500400170001,844.0,70.1,4.0,18.1,47.7,91.5,12.0,6.0,81.0,21.3,94.2,2019,0.4090909090909091,No,Streator Twp HSD 40,Streator Twp High School,Regular school,818
1013,350500400170001,872.0,71.6,4.1,16.9,50.0,91.8,10.1,3.9,77.2,19.0,92.7,2018,0.4090909090909091,No,Streator Twp HSD 40,Streator Twp High School,Regular school,818
1014,350501200170001,1207.0,75.1,2.7,18.0,40.4,93.1,11.6,4.1,81.5,22.0,91.7,2021,0.5454545454545454,No,La Salle-Peru Twp HSD 120,La Salle-Peru Twp High School,Regular school,1144
1015,350501200170001,1238.0,74.1,3.4,18.6,41.4,93.6,14.5,4.6,86.0,22.8,91.5,2019,0.5454545454545454,No,La Salle-Peru Twp HSD 120,La Salle-Peru Twp High School,Regular school,1144
1016,350501200170001,1217.0,76.7,2.7,15.9,41.6,94.5,9.4,2.3,86.2,22.0,89.1,2018,0.5454545454545454,No,La Salle-Peru Twp HSD 120,La Salle-Peru Twp High School,Regular school,1144
1017,350501400170001,1211.0,79.3,2.3,13.6,31.1,89.3,8.7,5.4,80.6,19.6,91.6,2021,0.4545454545454545,No,Ottawa Twp HSD 140,Ottawa Township High School,Regular school,1203
1018,350501400170001,1301.0,82.5,2.1,11.3,35.4,91.1,12.0,5.3,85.3,21.8,92.4,2019,0.4545454545454545,No,Ottawa Twp HSD 140,Ottawa Township High School,Regular school,1203
1019,350501400170001,1332.0,82.9,1.9,10.7,30.4,89.9,8.6,1.9,84.9,20.0,92.4,2018,0.4545454545454545,No,Ottawa Twp HSD 140,Ottawa Township High School,Regular school,1203
1020,350501600170001,398.0,88.4,0.0,9.0,34.9,94.5,6.6,1.8,93.8,13.9,91.7,2021,0.0,No,Seneca Twp HSD 160,Seneca High School,Regular school,396
1021,350501600170001,428.0,88.6,0.9,7.9,29.2,95.4,6.2,0.5,92.6,14.4,91.0,2019,0.0,No,Seneca Twp HSD 160,Seneca High School,Regular school,396
1022,350501600170001,456.0,90.8,0.0,7.9,30.5,94.8,5.0,1.8,96.4,17.0,94.7,2018,0.0,No,Seneca Twp HSD 160,Seneca High School,Regular school,396
1023,350502800170001,514.0,53.3,0.0,42.2,44.6,96.1,9.3,2.9,85.4,14.8,90.1,2021,0.0,No,Mendota Twp HSD 280,Mendota Twp High School,Regular school,510
1024,350502800170001,556.0,56.8,0.9,38.1,48.0,93.3,8.4,3.7,87.1,20.2,93.3,2019,0.0,No,Mendota Twp HSD 280,Mendota Twp High School,Regular school,510
1025,350502800170001,555.0,58.4,0.0,36.9,49.2,94.3,7.6,2.7,88.4,20.0,95.3,2018,0.0,No,Mendota Twp HSD 280,Mendota Twp High School,Regular school,510
1026,350590050260001,139.0,96.4,0.0,0.0,39.6,92.0,18.2,3.6,77.1,12.2,87.2,2021,0.1818181818181818,No,Henry-Senachwine CUSD 5,Henry-Senachwine High School,Regular school,137
1027,350590050260001,154.0,98.7,0.0,0.0,49.4,92.9,9.7,5.9,94.7,14.4,79.2,2019,0.1818181818181818,No,Henry-Senachwine CUSD 5,Henry-Senachwine High School,Regular school,137
1028,350590050260001,178.0,93.8,0.0,0.0,46.6,93.0,10.8,2.2,86.3,11.0,84.3,2018,0.1818181818181818,No,Henry-Senachwine CUSD 5,Henry-Senachwine High School,Regular school,137
1029,350590070260001,199.0,96.0,0.0,0.0,43.2,94.4,12.3,3.4,86.5,16.9,84.4,2021,0.0909090909090909,No,Midland CUSD 7,Midland High School,Regular school,200
1030,350590070260001,195.0,96.4,0.0,3.1,31.3,95.4,4.2,1.4,97.0,18.4,72.5,2019,0.0909090909090909,No,Midland CUSD 7,Midland High School,Regular school,200
1031,350590070260001,207.0,95.2,0.0,0.0,39.1,94.3,7.5,0.5,86.7,22.0,72.5,2018,0.0909090909090909,No,Midland CUSD 7,Midland High School,Regular school,200
1032,350785350260002,267.0,86.1,0.0,12.4,32.2,89.7,12.3,4.3,84.1,17.1,87.1,2021,0.4090909090909091,No,Putnam County CUSD 535,Putnam County High School,Regular school,262
1033,350785350260002,265.0,87.2,0.8,9.8,38.5,92.5,7.7,6.2,86.7,15.2,81.9,2019,0.4090909090909091,No,Putnam County CUSD 535,Putnam County High School,Regular school,262
1034,350785350260002,288.0,86.8,0.0,9.7,36.5,92.6,6.1,2.4,84.7,14.0,79.1,2018,0.4090909090909091,No,Putnam County CUSD 535,Putnam County High School,Regular school,262
1035,390550010260001,262.0,85.9,3.8,0.0,46.6,89.6,11.9,4.4,85.5,17.2,81.4,2021,0.409090909090909,No,Argenta-Oreana CUSD 1,Argenta-Oreana High School,Regular school,248
1036,390550010260001,280.0,86.8,4.3,1.8,37.1,93.2,8.8,3.6,85.5,18.6,84.2,2019,0.409090909090909,No,Argenta-Oreana CUSD 1,Argenta-Oreana High School,Regular school,248
1037,390550010260001,284.0,88.0,4.2,0.0,43.0,93.7,9.2,0.7,92.8,14.0,79.3,2018,0.409090909090909,No,Argenta-Oreana CUSD 1,Argenta-Oreana High School,Regular school,248
1038,390550020260001,354.0,82.2,3.7,0.0,23.7,93.9,6.0,2.8,95.8,16.5,80.3,2021,0.4090909090909091,No,Maroa Forsyth CUSD 2,Maroa-Forsyth Senior High Sch,Regular school,350
1039,390550020260001,379.0,87.6,4.0,0.5,18.5,94.6,6.4,3.2,94.7,19.9,85.1,2019,0.4090909090909091,No,Maroa Forsyth CUSD 2,Maroa-Forsyth Senior High Sch,Regular school,350
1040,390550020260001,391.0,82.6,4.9,0.0,18.2,94.3,5.5,0.8,90.4,18.0,84.6,2018,0.4090909090909091,No,Maroa Forsyth CUSD 2,Maroa-Forsyth Senior High Sch,Regular school,350
1041,390550030260001,746.0,92.0,1.3,2.7,21.4,96.9,4.2,2.6,93.2,22.1,93.4,2021,0.5454545454545454,No,Mt Zion CUSD 3,Mt Zion High School,Regular school,706
1042,390550030260001,757.0,93.3,1.1,2.1,16.0,97.9,6.1,2.4,94.0,22.1,92.3,2019,0.5454545454545454,No,Mt Zion CUSD 3,Mt Zion High School,Regular school,706
1043,390550030260001,776.0,92.5,1.4,1.9,17.5,94.9,6.1,0.6,92.9,11.0,84.8,2018,0.5454545454545454,No,Mt Zion CUSD 3,Mt Zion High School,Regular school,706
1044,390550090260001,199.0,94.5,0.0,0.0,40.2,95.5,9.3,2.6,81.6,13.0,94.1,2021,0.4090909090909091,No,Sangamon Valley CUSD 9,Sangamon Valley High School,Regular school,189
1045,390550090260001,217.0,94.0,0.5,2.3,35.0,95.6,9.2,5.1,88.9,15.3,88.9,2019,0.4090909090909091,No,Sangamon Valley CUSD 9,Sangamon Valley High School,Regular school,189
1046,390550090260001,225.0,92.0,0.0,0.0,36.4,94.8,9.2,0.9,96.4,16.0,78.3,2018,0.4090909090909091,No,Sangamon Valley CUSD 9,Sangamon Valley High School,Regular school,189
